FISHID,Increment_21Edge,Date
BL0855,increment16,2010-07-15
BL0855,increment17,2010-07-16
BL0855,increment18,2010-07-17
BL0855,increment19,2010-07-18
BL0855,increment2,2010-07-01
BL0855,increment20,2010-07-19
BL0855,increment21,2010-07-20
BL0855,increment3,2010-07-02
BL0855,increment4,2010-07-03
BL0855,increment5,2010-07-04
BL0855,increment6,2010-07-05
BL0855,increment7,2010-07-06
BL0855,increment8,2010-07-07
BL0855,increment9,2010-07-08
BL0861,increment1,2010-06-30
BL0861,increment10,2010-07-09
BL0861,increment11,2010-07-10
BL0861,increment12,2010-07-11
BL0861,increment13,2010-07-12
BL0861,increment14,2010-07-13
BL0861,increment15,2010-07-14
BL0861,increment16,2010-07-15
BL0861,increment17,2010-07-16
BL0861,increment18,2010-07-17
BL0861,increment19,2010-07-18
BL0861,increment2,2010-07-01
BL0861,increment20,2010-07-19
BL0861,increment21,2010-07-20
BL0861,increment3,2010-07-02
BL0861,increment4,2010-07-03
BL0861,increment5,2010-07-04
BL0861,increment6,2010-07-05
BL0861,increment7,2010-07-06
BL0861,increment8,2010-07-07
BL0861,increment9,2010-07-08
BL0864,increment1,2010-06-30
BL0864,increment10,2010-07-09
BL0864,increment11,2010-07-10
BL0864,increment12,2010-07-11
BL0864,increment13,2010-07-12
BL0864,increment14,2010-07-13
BL0864,increment15,2010-07-14
BL0864,increment16,2010-07-15
BL0864,increment17,2010-07-16
BL0864,increment18,2010-07-17
BL0864,increment19,2010-07-18
BL0864,increment2,2010-07-01
BL0864,increment20,2010-07-19
BL0864,increment21,2010-07-20
BL0864,increment3,2010-07-02
BL0864,increment4,2010-07-03
BL0864,increment5,2010-07-04
BL0864,increment6,2010-07-05
BL0864,increment7,2010-07-06
BL0864,increment8,2010-07-07
BL0864,increment9,2010-07-08
BL0868,increment1,2010-06-30
BL0868,increment10,2010-07-09
BL0868,increment11,2010-07-10
BL0868,increment12,2010-07-11
BL0868,increment13,2010-07-12
BL0868,increment14,2010-07-13
BL0868,increment15,2010-07-14
BL0868,increment16,2010-07-15
BL0868,increment17,2010-07-16
BL0868,increment18,2010-07-17
BL0868,increment19,2010-07-18
BL0868,increment2,2010-07-01
BL0868,increment20,2010-07-19
BL0868,increment21,2010-07-20
BL0868,increment3,2010-07-02
BL0868,increment4,2010-07-03
BL0868,increment5,2010-07-04
BL0868,increment6,2010-07-05
BL0868,increment7,2010-07-06
BL0868,increment8,2010-07-07
BL0868,increment9,2010-07-08
BL0869,increment1,2010-06-30
BL0869,increment10,2010-07-09
BL0869,increment11,2010-07-10
BL0869,increment12,2010-07-11
BL0869,increment13,2010-07-12
BL0869,increment14,2010-07-13
BL0869,increment15,2010-07-14
BL0869,increment16,2010-07-15
BL0869,increment17,2010-07-16
BL0869,increment18,2010-07-17
BL0869,increment19,2010-07-18
BL0869,increment2,2010-07-01
BL0869,increment20,2010-07-19
BL0869,increment21,2010-07-20
BL0869,increment3,2010-07-02
BL0869,increment4,2010-07-03
BL0869,increment5,2010-07-04
BL0869,increment6,2010-07-05
BL0869,increment7,2010-07-06
BL0869,increment8,2010-07-07
BL0869,increment9,2010-07-08
BL0871,increment1,2010-06-30
BL0871,increment10,2010-07-09
BL0871,increment11,2010-07-10
BL0871,increment12,2010-07-11
BL0871,increment13,2010-07-12
BL0871,increment14,2010-07-13
BL0871,increment15,2010-07-14
BL0871,increment16,2010-07-15
BL0871,increment17,2010-07-16
BL0871,increment18,2010-07-17
BL0871,increment19,2010-07-18
BL0871,increment2,2010-07-01
BL0871,increment20,2010-07-19
BL0871,increment21,2010-07-20
BL0871,increment3,2010-07-02
BL0871,increment4,2010-07-03
BL0871,increment5,2010-07-04
BL0871,increment6,2010-07-05
BL0871,increment7,2010-07-06
BL0871,increment8,2010-07-07
BL0871,increment9,2010-07-08
BL0872,increment1,2010-06-30
BL0872,increment10,2010-07-09
BL0872,increment11,2010-07-10
BL0872,increment12,2010-07-11
BL0872,increment13,2010-07-12
BL0872,increment14,2010-07-13
BL0872,increment15,2010-07-14
BL0872,increment16,2010-07-15
BL0872,increment17,2010-07-16
BL0872,increment18,2010-07-17
BL0872,increment19,2010-07-18
BL0872,increment2,2010-07-01
BL0872,increment20,2010-07-19
BL0872,increment21,2010-07-20
BL0872,increment3,2010-07-02
BL0872,increment4,2010-07-03
BL0872,increment5,2010-07-04
BL0872,increment6,2010-07-05
BL0872,increment7,2010-07-06
BL0872,increment8,2010-07-07
BL0872,increment9,2010-07-08
BL0873,increment1,2010-06-30
BL0873,increment10,2010-07-09
BL0873,increment11,2010-07-10
BL0873,increment12,2010-07-11
BL0873,increment13,2010-07-12
BL0873,increment14,2010-07-13
BL0873,increment15,2010-07-14
BL0873,increment16,2010-07-15
BL0873,increment17,2010-07-16
BL0873,increment18,2010-07-17
BL0873,increment19,2010-07-18
BL0873,increment2,2010-07-01
BL0873,increment20,2010-07-19
BL0873,increment21,2010-07-20
BL0873,increment3,2010-07-02
BL0873,increment4,2010-07-03
BL0873,increment5,2010-07-04
BL0873,increment6,2010-07-05
BL0873,increment7,2010-07-06
BL0873,increment8,2010-07-07
BL0873,increment9,2010-07-08
BL0876,increment1,2010-06-30
BL0876,increment10,2010-07-09
BL0876,increment11,2010-07-10
BL0876,increment12,2010-07-11
BL0876,increment13,2010-07-12
BL0876,increment14,2010-07-13
BL0876,increment15,2010-07-14
BL0876,increment16,2010-07-15
BL0876,increment17,2010-07-16
BL0876,increment18,2010-07-17
BL0876,increment19,2010-07-18
BL0876,increment2,2010-07-01
BL0876,increment20,2010-07-19
BL0876,increment21,2010-07-20
BL0876,increment3,2010-07-02
BL0876,increment4,2010-07-03
BL0876,increment5,2010-07-04
BL0876,increment6,2010-07-05
BL0876,increment7,2010-07-06
BL0876,increment8,2010-07-07
BL0876,increment9,2010-07-08
BL0879,increment1,2010-06-30
BL0879,increment10,2010-07-09
BL0879,increment11,2010-07-10
BL0879,increment12,2010-07-11
BL0879,increment13,2010-07-12
BL0879,increment14,2010-07-13
BL0879,increment15,2010-07-14
BL0879,increment16,2010-07-15
BL0879,increment17,2010-07-16
BL0879,increment18,2010-07-17
BL0879,increment19,2010-07-18
BL0879,increment2,2010-07-01
BL0879,increment20,2010-07-19
BL0879,increment21,2010-07-20
BL0879,increment3,2010-07-02
BL0879,increment4,2010-07-03
BL0879,increment5,2010-07-04
BL0879,increment6,2010-07-05
BL0879,increment7,2010-07-06
BL0879,increment8,2010-07-07
BL0879,increment9,2010-07-08
BL0880,increment1,2010-08-03
BL0880,increment10,2010-08-12
BL0880,increment11,2010-08-13
BL0880,increment12,2010-08-14
BL0880,increment13,2010-08-15
BL0880,increment14,2010-08-16
BL0880,increment15,2010-08-17
BL0880,increment16,2010-08-18
BL0880,increment17,2010-08-19
BL0880,increment18,2010-08-20
BL0880,increment19,2010-08-21
BL0880,increment2,2010-08-04
BL0880,increment20,2010-08-22
BL0880,increment21,2010-08-23
BL0880,increment3,2010-08-05
BL0880,increment4,2010-08-06
BL0880,increment5,2010-08-07
BL0880,increment6,2010-08-08
BL0880,increment7,2010-08-09
BL0880,increment8,2010-08-10
BL0880,increment9,2010-08-11
BL0881,increment1,2010-08-03
BL0881,increment10,2010-08-12
BL0881,increment11,2010-08-13
BL0881,increment12,2010-08-14
BL0881,increment13,2010-08-15
BL0881,increment14,2010-08-16
BL0881,increment15,2010-08-17
BL0881,increment16,2010-08-18
BL0881,increment17,2010-08-19
BL0881,increment18,2010-08-20
BL0881,increment19,2010-08-21
BL0881,increment2,2010-08-04
BL0881,increment20,2010-08-22
BL0881,increment21,2010-08-23
BL0881,increment3,2010-08-05
BL0881,increment4,2010-08-06
BL0881,increment5,2010-08-07
BL0881,increment6,2010-08-08
BL0881,increment7,2010-08-09
BL0881,increment8,2010-08-10
BL0881,increment9,2010-08-11
BL0882,increment1,2010-08-03
BL0882,increment10,2010-08-12
BL0882,increment11,2010-08-13
BL0882,increment12,2010-08-14
BL0882,increment13,2010-08-15
BL0882,increment14,2010-08-16
BL0882,increment15,2010-08-17
BL0882,increment16,2010-08-18
BL0882,increment17,2010-08-19
BL0882,increment18,2010-08-20
BL0882,increment19,2010-08-21
BL0882,increment2,2010-08-04
BL0882,increment20,2010-08-22
BL0882,increment21,2010-08-23
BL0882,increment3,2010-08-05
BL0882,increment4,2010-08-06
BL0882,increment5,2010-08-07
BL0882,increment6,2010-08-08
BL0882,increment7,2010-08-09
BL0882,increment8,2010-08-10
BL0882,increment9,2010-08-11
BL0883,increment1,2010-08-03
BL0883,increment10,2010-08-12
BL0883,increment11,2010-08-13
BL0883,increment12,2010-08-14
BL0883,increment13,2010-08-15
BL0883,increment14,2010-08-16
BL0883,increment15,2010-08-17
BL0883,increment16,2010-08-18
BL0883,increment17,2010-08-19
BL0883,increment18,2010-08-20
BL0883,increment19,2010-08-21
BL0883,increment2,2010-08-04
BL0883,increment20,2010-08-22
BL0883,increment21,2010-08-23
BL0883,increment3,2010-08-05
BL0883,increment4,2010-08-06
BL0883,increment5,2010-08-07
BL0883,increment6,2010-08-08
BL0883,increment7,2010-08-09
BL0883,increment8,2010-08-10
BL0883,increment9,2010-08-11
BL0884,increment1,2010-08-03
BL0884,increment10,2010-08-12
BL0884,increment11,2010-08-13
BL0884,increment12,2010-08-14
BL0884,increment13,2010-08-15
BL0884,increment14,2010-08-16
BL0884,increment15,2010-08-17
BL0884,increment16,2010-08-18
BL0884,increment17,2010-08-19
BL0884,increment18,2010-08-20
BL0884,increment19,2010-08-21
BL0884,increment2,2010-08-04
BL0884,increment20,2010-08-22
BL0884,increment21,2010-08-23
BL0884,increment3,2010-08-05
BL0884,increment4,2010-08-06
BL0884,increment5,2010-08-07
BL0884,increment6,2010-08-08
BL0884,increment7,2010-08-09
BL0884,increment8,2010-08-10
BL0884,increment9,2010-08-11
BL0885,increment1,2010-08-03
BL0885,increment10,2010-08-12
BL0885,increment11,2010-08-13
BL0885,increment12,2010-08-14
BL0885,increment13,2010-08-15
BL0885,increment14,2010-08-16
BL0885,increment15,2010-08-17
BL0885,increment16,2010-08-18
BL0885,increment17,2010-08-19
BL0885,increment18,2010-08-20
BL0885,increment19,2010-08-21
BL0885,increment2,2010-08-04
BL0885,increment20,2010-08-22
BL0885,increment21,2010-08-23
BL0885,increment3,2010-08-05
BL0885,increment4,2010-08-06
BL0885,increment5,2010-08-07
BL0885,increment6,2010-08-08
BL0885,increment7,2010-08-09
BL0885,increment8,2010-08-10
BL0885,increment9,2010-08-11
BL0886,increment1,2010-08-03
BL0886,increment10,2010-08-12
BL0886,increment11,2010-08-13
BL0886,increment12,2010-08-14
BL0886,increment13,2010-08-15
BL0886,increment14,2010-08-16
BL0886,increment15,2010-08-17
BL0886,increment16,2010-08-18
BL0886,increment17,2010-08-19
BL0886,increment18,2010-08-20
BL0886,increment19,2010-08-21
BL0886,increment2,2010-08-04
BL0886,increment20,2010-08-22
BL0886,increment21,2010-08-23
BL0886,increment3,2010-08-05
BL0886,increment4,2010-08-06
BL0886,increment5,2010-08-07
BL0886,increment6,2010-08-08
BL0886,increment7,2010-08-09
BL0886,increment8,2010-08-10
BL0886,increment9,2010-08-11
BL0887,increment1,2010-08-03
BL0887,increment10,2010-08-12
BL0887,increment11,2010-08-13
BL0887,increment12,2010-08-14
BL0887,increment13,2010-08-15
BL0887,increment14,2010-08-16
BL0887,increment15,2010-08-17
BL0887,increment16,2010-08-18
BL0887,increment17,2010-08-19
BL0887,increment18,2010-08-20
BL0887,increment19,2010-08-21
BL0887,increment2,2010-08-04
BL0887,increment20,2010-08-22
BL0887,increment21,2010-08-23
BL0887,increment3,2010-08-05
BL0887,increment4,2010-08-06
BL0887,increment5,2010-08-07
BL0887,increment6,2010-08-08
BL0887,increment7,2010-08-09
BL0887,increment8,2010-08-10
BL0887,increment9,2010-08-11
BL0888,increment1,2010-08-03
BL0888,increment10,2010-08-12
BL0888,increment11,2010-08-13
BL0888,increment12,2010-08-14
BL0888,increment13,2010-08-15
BL0888,increment14,2010-08-16
BL0888,increment15,2010-08-17
BL0888,increment16,2010-08-18
BL0888,increment17,2010-08-19
BL0888,increment18,2010-08-20
BL0888,increment19,2010-08-21
BL0888,increment2,2010-08-04
BL0888,increment20,2010-08-22
BL0888,increment21,2010-08-23
BL0888,increment3,2010-08-05
BL0888,increment4,2010-08-06
BL0888,increment5,2010-08-07
BL0888,increment6,2010-08-08
BL0888,increment7,2010-08-09
BL0888,increment8,2010-08-10
BL0888,increment9,2010-08-11
BL0889,increment1,2010-08-03
BL0889,increment10,2010-08-12
BL0889,increment11,2010-08-13
BL0889,increment12,2010-08-14
BL0889,increment13,2010-08-15
BL0889,increment14,2010-08-16
BL0889,increment15,2010-08-17
BL0889,increment16,2010-08-18
BL0889,increment17,2010-08-19
BL0889,increment18,2010-08-20
BL0889,increment19,2010-08-21
BL0889,increment2,2010-08-04
BL0889,increment20,2010-08-22
BL0889,increment21,2010-08-23
BL0889,increment3,2010-08-05
BL0889,increment4,2010-08-06
BL0889,increment5,2010-08-07
BL0889,increment6,2010-08-08
BL0889,increment7,2010-08-09
BL0889,increment8,2010-08-10
BL0889,increment9,2010-08-11
BL0890,increment1,2010-08-03
BL0890,increment10,2010-08-12
BL0890,increment11,2010-08-13
BL0890,increment12,2010-08-14
BL0890,increment13,2010-08-15
BL0890,increment14,2010-08-16
BL0890,increment15,2010-08-17
BL0890,increment16,2010-08-18
BL0890,increment17,2010-08-19
BL0890,increment18,2010-08-20
BL0890,increment19,2010-08-21
BL0890,increment2,2010-08-04
BL0890,increment20,2010-08-22
BL0890,increment21,2010-08-23
BL0890,increment3,2010-08-05
BL0890,increment4,2010-08-06
BL0890,increment5,2010-08-07
BL0890,increment6,2010-08-08
BL0890,increment7,2010-08-09
BL0890,increment8,2010-08-10
BL0890,increment9,2010-08-11
BL0891,increment1,2010-08-03
BL0891,increment10,2010-08-12
BL0891,increment11,2010-08-13
BL0891,increment12,2010-08-14
BL0891,increment13,2010-08-15
BL0891,increment14,2010-08-16
BL0891,increment15,2010-08-17
BL0891,increment16,2010-08-18
BL0891,increment17,2010-08-19
BL0891,increment18,2010-08-20
BL0891,increment19,2010-08-21
BL0891,increment2,2010-08-04
BL0891,increment20,2010-08-22
BL0891,increment21,2010-08-23
BL0891,increment3,2010-08-05
BL0891,increment4,2010-08-06
BL0891,increment5,2010-08-07
BL0891,increment6,2010-08-08
BL0891,increment7,2010-08-09
BL0891,increment8,2010-08-10
BL0891,increment9,2010-08-11
BL0901,increment1,2012-08-03
BL0901,increment10,2012-08-12
BL0901,increment11,2012-08-13
BL0901,increment12,2012-08-14
BL0901,increment13,2012-08-15
BL0901,increment14,2012-08-16
BL0901,increment15,2012-08-17
BL0901,increment16,2012-08-18
BL0901,increment17,2012-08-19
BL0901,increment18,2012-08-20
BL0901,increment19,2012-08-21
BL0901,increment2,2012-08-04
BL0901,increment20,2012-08-22
BL0901,increment21,2012-08-23
BL0901,increment3,2012-08-05
BL0901,increment4,2012-08-06
BL0901,increment5,2012-08-07
BL0901,increment6,2012-08-08
BL0901,increment7,2012-08-09
BL0901,increment8,2012-08-10
BL0901,increment9,2012-08-11
BL0904,increment1,2012-08-03
BL0904,increment10,2012-08-12
BL0904,increment11,2012-08-13
BL0904,increment12,2012-08-14
BL0904,increment13,2012-08-15
BL0904,increment14,2012-08-16
BL0904,increment15,2012-08-17
BL0904,increment16,2012-08-18
BL0904,increment17,2012-08-19
BL0904,increment18,2012-08-20
BL0904,increment19,2012-08-21
BL0904,increment2,2012-08-04
BL0904,increment20,2012-08-22
BL0904,increment21,2012-08-23
BL0904,increment3,2012-08-05
BL0904,increment4,2012-08-06
BL0904,increment5,2012-08-07
BL0904,increment6,2012-08-08
BL0904,increment7,2012-08-09
BL0904,increment8,2012-08-10
BL0904,increment9,2012-08-11
BL0907,increment1,2012-08-04
BL0907,increment10,2012-08-13
BL0907,increment11,2012-08-14
BL0907,increment12,2012-08-15
BL0907,increment13,2012-08-16
BL0907,increment14,2012-08-17
BL0907,increment15,2012-08-18
BL0907,increment16,2012-08-19
BL0907,increment17,2012-08-20
BL0907,increment18,2012-08-21
BL0907,increment19,2012-08-22
BL0907,increment2,2012-08-05
BL0907,increment20,2012-08-23
BL0907,increment21,2012-08-24
BL0907,increment3,2012-08-06
BL0907,increment4,2012-08-07
BL0907,increment5,2012-08-08
BL0907,increment6,2012-08-09
BL0907,increment7,2012-08-10
BL0907,increment8,2012-08-11
BL0907,increment9,2012-08-12
BL0908,increment1,2012-08-04
BL0908,increment10,2012-08-13
BL0908,increment11,2012-08-14
BL0908,increment12,2012-08-15
BL0908,increment13,2012-08-16
BL0908,increment14,2012-08-17
BL0908,increment15,2012-08-18
BL0908,increment16,2012-08-19
BL0908,increment17,2012-08-20
BL0908,increment18,2012-08-21
BL0908,increment19,2012-08-22
BL0908,increment2,2012-08-05
BL0908,increment20,2012-08-23
BL0908,increment21,2012-08-24
BL0908,increment3,2012-08-06
BL0908,increment4,2012-08-07
BL0908,increment5,2012-08-08
BL0908,increment6,2012-08-09
BL0908,increment7,2012-08-10
BL0908,increment8,2012-08-11
BL0908,increment9,2012-08-12
BL0913,increment1,2012-08-04
BL0913,increment10,2012-08-13
BL0913,increment11,2012-08-14
BL0913,increment12,2012-08-15
BL0913,increment13,2012-08-16
BL0913,increment14,2012-08-17
BL0913,increment15,2012-08-18
BL0913,increment16,2012-08-19
BL0913,increment17,2012-08-20
BL0913,increment18,2012-08-21
BL0913,increment19,2012-08-22
BL0913,increment2,2012-08-05
BL0913,increment20,2012-08-23
BL0913,increment21,2012-08-24
BL0913,increment3,2012-08-06
BL0913,increment4,2012-08-07
BL0913,increment5,2012-08-08
BL0913,increment6,2012-08-09
BL0913,increment7,2012-08-10
BL0913,increment8,2012-08-11
BL0913,increment9,2012-08-12
BL0916,increment1,2012-08-04
BL0916,increment10,2012-08-13
BL0916,increment11,2012-08-14
BL0916,increment12,2012-08-15
BL0916,increment13,2012-08-16
BL0916,increment14,2012-08-17
BL0916,increment15,2012-08-18
BL0916,increment16,2012-08-19
BL0916,increment17,2012-08-20
BL0916,increment18,2012-08-21
BL0916,increment19,2012-08-22
BL0916,increment2,2012-08-05
BL0916,increment20,2012-08-23
BL0916,increment21,2012-08-24
BL0916,increment3,2012-08-06
BL0916,increment4,2012-08-07
BL0916,increment5,2012-08-08
BL0916,increment6,2012-08-09
BL0916,increment7,2012-08-10
BL0916,increment8,2012-08-11
BL0916,increment9,2012-08-12
BL0917,increment1,2012-08-04
BL0917,increment10,2012-08-13
BL0917,increment11,2012-08-14
BL0917,increment12,2012-08-15
BL0917,increment13,2012-08-16
BL0917,increment14,2012-08-17
BL0917,increment15,2012-08-18
BL0917,increment16,2012-08-19
BL0917,increment17,2012-08-20
BL0917,increment18,2012-08-21
BL0917,increment19,2012-08-22
BL0917,increment2,2012-08-05
BL0917,increment20,2012-08-23
BL0917,increment21,2012-08-24
BL0917,increment3,2012-08-06
BL0917,increment4,2012-08-07
BL0917,increment5,2012-08-08
BL0917,increment6,2012-08-09
BL0917,increment7,2012-08-10
BL0917,increment8,2012-08-11
BL0917,increment9,2012-08-12
BL0919,increment1,2012-08-04
BL0919,increment10,2012-08-13
BL0919,increment11,2012-08-14
BL0919,increment12,2012-08-15
BL0919,increment13,2012-08-16
BL0919,increment14,2012-08-17
BL0919,increment15,2012-08-18
BL0919,increment16,2012-08-19
BL0919,increment17,2012-08-20
BL0919,increment18,2012-08-21
BL0919,increment19,2012-08-22
BL0919,increment2,2012-08-05
BL0919,increment20,2012-08-23
BL0919,increment21,2012-08-24
BL0919,increment3,2012-08-06
BL0919,increment4,2012-08-07
BL0919,increment5,2012-08-08
BL0919,increment6,2012-08-09
BL0919,increment7,2012-08-10
BL0919,increment8,2012-08-11
BL0919,increment9,2012-08-12
BL0921,increment1,2012-08-04
BL0921,increment10,2012-08-13
BL0921,increment11,2012-08-14
BL0921,increment12,2012-08-15
BL0921,increment13,2012-08-16
BL0921,increment14,2012-08-17
BL0921,increment15,2012-08-18
BL0921,increment16,2012-08-19
BL0921,increment17,2012-08-20
BL0921,increment18,2012-08-21
BL0921,increment19,2012-08-22
BL0921,increment2,2012-08-05
BL0921,increment20,2012-08-23
BL0921,increment21,2012-08-24
BL0921,increment3,2012-08-06
BL0921,increment4,2012-08-07
BL0921,increment5,2012-08-08
BL0921,increment6,2012-08-09
BL0921,increment7,2012-08-10
BL0921,increment8,2012-08-11
BL0921,increment9,2012-08-12
BL0922,increment1,2012-08-04
BL0922,increment10,2012-08-13
BL0922,increment11,2012-08-14
BL0922,increment12,2012-08-15
BL0922,increment13,2012-08-16
